"playerid","Rk.WAR","Rkprob","posit","eWAR.Rk","PlayerName","Level"
185353,11.4922076307946,0.120671756143059,"OF",1.38678487676865,"Joey Bartosic","Rk"
211038,7.53421900375755,0.180704684238163,"OF",1.36146866605517,"Yolki Pena","Rk"
210873,15.6154188177359,0.0862546277325612,"SS",1.34690213701184,"Edgar Made","Rk"
192946,10.1916775167756,0.132016943450543,"OF",1.34547411439833,"Donovan Casey","Rk"
208530,10.6469242708008,0.126047137169549,"C",1.34201432399543,"Francisco Ventura","Rk"
185631,9.50174208043789,0.141048196054771,"IF",1.34020357982347,"Todd Czinege","Rk"
211256,13.3434941719721,0.0982383115424906,"2B",1.3108423375316,"Emir Velasquez","Rk"
209823,8.44869327702597,0.153488203518418,"OF",1.29677475316885,"Tristen Lutz","Rk"
208594,9.38607299486679,0.137758514523145,"OF",1.29301147297865,"Ismael Munguia","Rk"
210312,7.09222697354756,0.181134660902923,"OF",1.2846481279001,"Jack Larsen","Rk"
210921,13.0418501282892,0.0977209869360885,"OF",1.27446246600897,"Leuri Mejia","Rk"
210365,12.5462471057782,0.100803878299418,"SS",1.26471036636529,"Oswald Peraza","Rk"
211090,11.0493626335519,0.114350651840729,"C",1.26350181957125,"Micael Ramirez","Rk"
204291,5.54371236125269,0.22553362923512,"OF",1.25029356826892,"Pedro Alfonseca","Rk"
183742,6.71281502765561,0.18525488462417,"IF",1.24358177345173,"Trey Hair","Rk"
210822,19.0016652262726,0.0650421362676504,"OF",1.2359088989595,"Diego Infante","Rk"
210952,21.5240313248208,0.0560852354824548,"SS",1.20718036538431,"Alvaro Montero","Rk"
170916,8.98266378127925,0.134027981753764,"C",1.2039282973775,"Darrell Miller","Rk"
210894,13.6582455149131,0.0871179441047952,"2B",1.18987826933777,"Hector Martinez","Rk"
211057,12.3338020963836,0.0963675423394993,"OF",1.18857819573025,"Yhon Perez","Rk"
209845,7.5712529066299,0.156748065208532,"OF",1.18677924431871,"Conner Uselton","Rk"
209818,8.25026951007121,0.143570424115089,"OF",1.18449469262471,"Heliot Ramos","Rk"
211223,18.7382809050424,0.062520993922436,"OF",1.17153594658105,"Frank Tolentino","Rk"
208337,11.0859413776391,0.105444998709396,"C",1.16895707425759,"Carlos Narvaez","Rk"
196960,6.92773500779092,0.16603263581013,"IF",1.15023010353764,"Ryan Costello","Rk"
201194,9.40972603341433,0.120644815966738,"C",1.13523466559869,"Kyle Beam","Rk"
180974,15.1555965046586,0.0748160616141719,"C",1.13388204189207,"J.C. Escarra","Rk"
210478,7.47964115746249,0.151163886603409,"OF",1.13065162776085,"Luis Robert","Rk"
198408,7.68641993329397,0.146951003231205,"C",1.12952712045388,"Leandro Cedeno","Rk"
188005,8.53427637354272,0.132345365622271,"C",1.12947192697802,"K.J. Harrison","Rk"
210859,14.3370000113481,0.078488521198784,"2B",1.12528992931766,"Angel Lopez","Rk"
210705,17.4767779583125,0.0642496310278038,"2B",1.12287653537643,"Walner Espinal","Rk"
209836,7.00227063176049,0.160332674391501,"3B",1.12269277720322,"Jacob Gonzalez","Rk"
193714,6.31332431782301,0.1776338025744,"OF",1.12145980546033,"Tyler Frost","Rk"
210986,7.29851280901095,0.153057641953877,"OF",1.11709316031738,"Alberoni Nunez","Rk"
211276,7.10284216967736,0.156858161778049,"1B",1.1141387661352,"Yoel Yanqui","Rk"
210708,13.8653474110586,0.0799223105464969,"OF",1.10815060162169,"Jean Eusebio","Rk"
208821,18.123741459277,0.0607740040816554,"SS",1.10145233742097,"Leonel Valera","Rk"
198611,8.15786074308694,0.133866807364357,"C",1.09206677260007,"Ronaldo Hernandez","Rk"
211196,19.4574610240801,0.0560500656217277,"2B",1.0905919672319,"Anyesber Sivira","Rk"
174701,8.70985541697128,0.12518419717765,"1B",1.09033625790695,"Robby Rinn","Rk"
210764,9.77334165977134,0.111527664463863,"2B",1.08999796932167,"Pablo Gomez","Rk"
209844,7.59257420278074,0.143164925937436,"SS",1.08699032341559,"Tyler Freeman","Rk"
210724,7.2060530048176,0.150667611252567,"OF",1.08571879279525,"Julio Francisco","Rk"
192801,7.25744977335363,0.149520360307731,"C",1.08513650502709,"Chad Spanberger","Rk"
208919,12.0208122859313,0.0901760587981766,"2B",1.08398947549799,"Miguel De La Cruz","Rk"
184640,10.529080181177,0.102122731923188,"OF",1.07525843274008,"Logan Taylor","Rk"
211182,12.3202585061026,0.0868093649801717,"SS",1.06951381730633,"Luis Santos","Rk"
209814,8.80203859422198,0.121240449842723,"OF",1.06716311869648,"Jo Adell","Rk"
209090,9.94904659382888,0.107195606642467,"2B",1.06649408513965,"Shael Mendoza","Rk"
211055,6.88494345616801,0.154379119205092,"DH",1.06289150654008,"Wilmer Perez","Rk"
210526,13.2703262158381,0.0799241511696572,"SS",1.06061955854531,"Luis Arcendo","Rk"
208868,7.92848684751102,0.133241516415128,"2B",1.05640361043977,"Luis Santana","Rk"
193561,6.75983625673975,0.155713538213604,"1B-C",1.05259802128155,"Quincy Nieporte","Rk"
209083,14.7662422049748,0.0707866932861098,"1B",1.04525345795196,"Sauryn Lao","Rk"
210531,13.7316038390818,0.0759598386186337,"SS",1.04305041159166,"Diosbel Arias","Rk"
196210,11.1122818216388,0.0923647734301297,"IF",1.02638339274742,"Kennard McDowell","Rk"
182588,10.2848042484665,0.0994737223589265,"OF",1.02306776232786,"Brett Stephens","Rk"
211021,6.97439646592004,0.146318771513723,"SS",1.02048512294307,"Starlin Paulino","Rk"
181136,6.94302794885739,0.146888326497598,"C",1.01984975623371,"Harrison Wenson","Rk"
211212,13.8015085904547,0.0736766882772578,"SS",1.01684944617483,"Albert Suarez","Rk"
211195,13.4056261879201,0.075361445353843,"OF",1.01026736539499,"Isaias Silverio","Rk"
210683,16.7319032629086,0.060278596686427,"C",1.00857564858118,"Jonathan Diaz","Rk"
210778,15.9737452801263,0.0629859727132172,"OF",1.00612188434192,"Moises Gonzalez","Rk"
210686,17.9391841543256,0.0560500656217277,"OF",1.00549244905021,"Luis Carlos Diaz","Rk"
210146,8.57786846267001,0.116713532365704,"1B",1.00115332844659,"Michael Cooper","Rk"
187956,10.1120092844637,0.098801608808716,"RF",0.999082785593686,"Stuart Fairchild","Rk"
198367,13.8488245350411,0.0720984140220607,"OF",0.998478285046265,"Edward Burgos","Rk"
198499,7.19400296390908,0.13798854758824,"SS",0.992690020335311,"Yeltsin Encarnacion","Rk"
211154,17.6297590324612,0.0560272134906889,"C",0.987746273101108,"Kleyder Sanchez","Rk"
211186,13.601667524062,0.0724490760698251,"OF",0.985428245127236,"Jean Selmo","Rk"
208740,10.4728480642006,0.0928409399613125,"2B",0.972309058352396,"Jose Reyes","Rk"
208785,13.4653683117117,0.071590654378211,"C",0.963994528879067,"Juan Zabala","Rk"
195149,5.65591201051339,0.17032599269479,"SS",0.963348827785079,"Zach Rutherford","Rk"
175207,11.606887320929,0.0825477983865194,"2B",0.958122994463092,"Jordan Ebert","Rk"
195488,7.21347679690159,0.131975050388483,"IF-P",0.951998963747244,"Alan Trejo","Rk"
210446,14.3768726643609,0.066016697509931,"SS",0.949113653821909,"Jean Carmona","Rk"
211234,6.57791949772376,0.144090801370024,"2B",0.947817691774522,"Estamy Urena","Rk"
210796,20.304869029293,0.0464756723448204,"OF",0.943682440009915,"Raiber Gutierrez","Rk"
210587,14.9516562034084,0.0629604731989509,"OF",0.941363349674623,"Jorge Caballero","Rk"
210637,16.8125899543571,0.0559202084857734,"1B",0.940163535433468,"Andres Cordero","Rk"
196781,11.8031035912028,0.079640140204894,"C",0.940000824856276,"Brent Diaz","Rk"
210718,6.52431279480523,0.143014055912721,"3B",0.933068434828356,"Claudio Finol","Rk"
208805,6.90400124844915,0.134505995068952,"OF",0.928629557879942,"Lolo Sanchez","Rk"
208575,8.93188225190277,0.103869022226091,"1B",0.927745876143716,"Harvin Mendoza","Rk"
210370,7.35606903602744,0.125785943013819,"SS",0.92529008057147,"Luis Garcia","Rk"
209912,7.14766040497067,0.129194029740952,"OF",0.923435050938002,"Justin Connell","Rk"
210537,8.69884787679189,0.105799938378601,"C",0.920337569329402,"Wilfred Astudillo","Rk"
210334,12.9407156695678,0.0709000307817517,"2B",0.917497139310253,"Luidemid Rojas","Rk"
211227,9.86483575843801,0.0928075949394256,"OF",0.915531681213076,"Jhon Torres","Rk"
210845,6.39872513569837,0.142884015796423,"2B",0.914275543366095,"Rafael Lantigua","Rk"
203996,6.18101109862355,0.147751828138885,"C",0.913255689568366,"Sam Huff","Rk"
211231,11.0065587808267,0.0828563092768382,"2B",0.911962838417874,"Nicolas Torres","Rk"
210339,10.1926951018265,0.0892219682231379,"SS",0.909412318483297,"Livan Soto","Rk"
210551,16.2271903991295,0.0559945012505994,"C",0.908633433097769,"Freuddy Batista","Rk"
211018,6.78107771371049,0.133738988143195,"OF",0.906894471952009,"Daniel Paulino","Rk"
211267,5.92998277271402,0.151554579204346,"3B",0.898716043807692,"Jose Villa","Rk"
210371,10.8866799262398,0.0824870014625277,"C",0.898009582997811,"Israel Pineda","Rk"
210931,7.50341377410296,0.119212145011536,"C",0.894498050919919,"Juan Mendez","Rk"
211179,13.798124186042,0.0647597772808021,"SS",0.893563449180927,"Ghordy Santos","Rk"
210885,15.3030067667898,0.0582839075051963,"OF",0.891919030946967,"Ervis Marchan","Rk"
192726,7.68720642213486,0.115995224947757,"C-OF",0.891679238155379,"Brewer Hicklen","Rk"
210486,9.15209025567104,0.0969003829211346,"SS",0.886841050303309,"Francisco Acuna","Rk"
208664,10.095745666035,0.0876031721265259,"2B",0.884419345327292,"Jhosner Vargas","Rk"
210857,12.4544255212327,0.0709555416856066,"1B",0.883710509242107,"Cristhian Longa","Rk"
189583,8.15618976049404,0.108251325417649,"2B",0.882918351931339,"Ramon Beltre","Rk"
208830,11.3660206998355,0.0775603488146449,"C",0.881552530113717,"Luis Arcaya","Rk"
210824,9.89846826988743,0.0888635574447508,"2B",0.879613103716185,"Cesar Izturis","Rk"
197529,10.6068999668241,0.0826687442756467,"SS",0.87685910091475,"Alejo Lopez","Rk"
210802,12.255993739983,0.0715368787084078,"C",0.876755537628171,"Victor Heredia","Rk"
198720,7.39522116977795,0.118545101241837,"3B",0.8766672422771,"Elehuris Montero","Rk"
208518,11.0249915256,0.0792311427059778,"OF",0.873522676897013,"Fernando Kelli","Rk"
209860,8.12632325639647,0.107375550664929,"OF",0.872568434536787,"Canaan Smith","Rk"
209882,9.69492627855591,0.0896564021689432,"SS",0.869212209428464,"Jose Caballero","Rk"
198856,7.93791489394831,0.109173750005212,"C",0.866611936194565,"Yorman Rodriguez","Rk"
210094,7.54453339515424,0.114326013459117,"3B",0.862536426477161,"Davis Schneider","Rk"
210548,13.8360465326572,0.0613980189518441,"OF",0.849505847230685,"Kiumel Bastardo","Rk"
211208,10.562760403036,0.080279690436048,"OF",0.847975135305878,"Jean Carlos Soto","Rk"
210862,17.8823011551076,0.0474017867546731,"SS",0.847653026037257,"Johan Lopez","Rk"
209935,9.39722363708002,0.0898943313948673,"2B",0.844757135823351,"Keshawn Lynch","Rk"
210937,15.0381851369158,0.0561639879069986,"3B",0.844604448172944,"Sean Mendoza","Rk"
210963,15.7665782475202,0.0535570033564646,"OF",0.844410684122402,"Jhenrry Moreno","Rk"
210699,14.5838718804385,0.0577174746672453,"OF",0.841744255809563,"David Escobar","Rk"
198449,10.5937627217871,0.0786669944572697,"OF",0.833379473316453,"Romer Cuadrado","Rk"
211079,13.4131486658228,0.0619323403678762,"OF",0.830707688576665,"Daniel Quiceno","Rk"
210961,11.6516447452534,0.0712071350306541,"SS",0.829680240704468,"Christopher Morel","Rk"
210628,15.7462611349208,0.0525015570142684,"1B",0.826703226736603,"Michael Chirinos","Rk"
210945,22.1345014836813,0.03733681655032,"OF",0.826431821328997,"Jimmy Mojica","Rk"
209886,6.2537299019583,0.131386231669183,"SS",0.821654005695193,"Olivier Basabe","Rk"
188042,10.3328620556567,0.0792930708201967,"OF",0.819324362754508,"Travis Jones","Rk"
210743,18.9780606805917,0.0431447239846816,"SS",0.81880318982867,"Maikel Garcia","Rk"
208573,11.1458996154124,0.0730871718413941,"C",0.814622280518576,"Gustavo Figueroa","Rk"
206915,9.74579249670679,0.0834755931908274,"OF",0.813535809777314,"Kevin Williams","Rk"
211143,7.02406300885055,0.115539905533626,"OF",0.811559576504828,"Jhoander Saez","Rk"
193716,7.09776074585733,0.113925563729084,"IF",0.808616394185962,"Justin Jacobs","Rk"
211206,6.97439646592004,0.115676980159157,"SS",0.806777121610327,"Franklin Soto","Rk"
208969,6.75096210675354,0.118592554680382,"3B",0.800613842790355,"Orian Nunez","Rk"
210791,10.4462264594856,0.0764552182198455,"3B",0.798668523533898,"Hector Guerrero","Rk"
210558,11.0223180461056,0.0724406405699439,"DH",0.79846377982554,"Railison Bentura","Rk"
210886,19.9349236223889,0.0398319401689142,"SS",0.794046684998869,"Victor Maria","Rk"
211110,11.6698818718795,0.0674390954320297,"3B",0.787006277238193,"Christopher Rodriguez","Rk"
210821,8.64881524629794,0.0907181548423245,"SS",0.784604560716314,"Josue Huma","Rk"
210617,8.77050109103146,0.0892233738804925,"3B",0.782533697964367,"Nehemias Celesten","Rk"
209110,14.6515921858734,0.0534021427980154,"3B",0.7824264181283,"Victor Tademo","Rk"
211198,11.1420023434073,0.070135322789879,"OF",0.781447930880458,"Carlos Soler","Rk"
188028,8.42099826338804,0.092478740796678,"C",0.778763315649138,"Christopher Hudgins","Rk"
193230,6.90628402771311,0.112737749989349,"IF-OF",0.778598922071757,"Chase Pinder","Rk"
210682,8.19832654705155,0.0942988504092826,"C",0.773092768666865,"Geraldi Diaz","Rk"
210989,19.5639388870347,0.0394417850589869,"SS",0.771636672489575,"Jesus Nunez","Rk"
210590,15.9850668663258,0.0479516163236362,"OF",0.766509793281726,"Walking Cabrera","Rk"
210841,10.4855351740388,0.0730534209294826,"SS",0.766004214739953,"Makesiondon Kelkboom","Rk"
211042,19.7372297754006,0.0387703055802792,"OF",0.765218429700468,"Derian Perez","Rk"
187446,6.95421106836938,0.109701737281106,"IF",0.762889035619616,"Jake Lumley","Rk"
210565,15.9173452331513,0.0477116222982308,"2B",0.759442363754658,"Juan Bidau","Rk"
210651,13.7025650942937,0.055101605976172,"2B",0.755033342688618,"Jose Curpa","Rk"
208840,6.85548935083188,0.110091602589567,"2B",0.754731809168789,"Luis Diaz","Rk"
211164,5.72814851855615,0.131744249353074,"OF",0.754650626760105,"Alexander Santana","Rk"
210795,9.84468604673223,0.0764374566803379,"SS",0.752502763228621,"Jember Gutierrez","Rk"
198337,9.33501703453825,0.0805632237618198,"OF",0.752059066173905,"Mariel Bautista","Rk"
204027,6.58399693719522,0.114054929628429,"CF",0.750937307345594,"Jose Layer","Rk"
210914,17.7784518399486,0.0420920832364602,"1B",0.748332074662515,"Omar Medina","Rk"
186993,6.22351777106945,0.120153968596458,"OF",0.747780358824573,"Casey Golden","Rk"
210619,10.8340818780492,0.0687694331598805,"SS",0.745053669561175,"Yorbin Ceuta","Rk"
210506,15.7712318511084,0.0472044194630711,"2B",0.74447184374907,"Asdrubal Alvarez","Rk"
181184,7.80885031158949,0.0952989677288534,"SS",0.744175373843614,"Manny Cruz","Rk"
208627,16.6648070207259,0.043930848317755,"OF",0.732099109472169,"Jeison Rodriguez","Rk"
209884,9.51120573984642,0.0769274713741143,"OF",0.731673007285347,"Tyler Esplin","Rk"
210498,7.50195804032641,0.0974541585234873,"OF",0.73109700809852,"Axel Aleixo","Rk"
187857,6.69433349575304,0.108481883064195,"SS",0.726213903479004,"Andrew Bechtold","Rk"
189884,9.76548224332429,0.0743597359242915,"3B",0.726158680786952,"Maiker Feliz","Rk"
201984,6.88155455454664,0.105469695785732,"IF-OF",0.72579546540095,"Ben Spitznagel","Rk"
210367,7.30062824014813,0.0993204871876407,"C",0.72510195358736,"Gustavo Campero","Rk"
203490,7.14883157893526,0.101112417081283,"SS",0.722835640253148,"Wander Javier","Rk"
210481,6.66466103372998,0.108438552406495,"OF",0.722706194777655,"Wilyer Abreu","Rk"
210984,12.1097080810688,0.0594924112192898,"OF",0.7204357329045,"Kevin Noriega","Rk"
210315,5.17456957157019,0.139067790640279,"SS",0.719615957832682,"Lenyn Sosa","Rk"
211149,6.47135516910427,0.110611205351671,"OF",0.715804395513387,"Aldenis Sanchez","Rk"
193583,11.0064488820349,0.0650128983077815,"OF",0.715561141897532,"Kenny Corey","Rk"
204347,6.053327796394,0.117857485311302,"OF",0.713429991848002,"Gabriel Maciel","Rk"
210575,13.8326405396348,0.0511045287718313,"OF",0.706910576448168,"Yeikel Blandin","Rk"
208687,6.90400124844915,0.102339375178779,"OF",0.706551173999798,"Jonathan Machado","Rk"
209092,6.4964778786408,0.108559892913547,"SS",0.705256942820476,"Shervyen Newton","Rk"
192543,7.21610933329236,0.0977219704825771,"2B",0.705172423267046,"Wadye Ynfante","Rk"
203953,6.03899046322435,0.116381749878554,"SS",0.702828277609949,"Jose Miranda","Rk"
209855,10.1185006712729,0.0694373342113874,"SS",0.702601712829325,"Cash Case","Rk"
208694,12.7523493398756,0.0549164907798283,"C",0.700314274944426,"Jorge Martinez","Rk"
210943,8.76124835570503,0.0791768566186851,"OF",0.693688104860348,"Luis Mieses","Rk"
210696,14.2318631607447,0.0477619893128405,"C",0.679742096185294,"Kimberling Encarnacion","Rk"
195968,10.2859680214072,0.0658999730266848,"OF",0.677845015164077,"Nolan Brown","Rk"
208231,8.2588490548795,0.0818906269987569,"2B",0.676322327392173,"Aldo Espinoza","Rk"
211232,13.1458976052059,0.0512922534955564,"SS",0.67428271239285,"Jose Tortolero","Rk"
209074,6.65012775762459,0.101137171886611,"C",0.672575114090804,"Samuel Inoa","Rk"
208348,6.63537724208515,0.101144597923862,"C",0.671132563223849,"Carlos Soto","Rk"
198834,12.0635285297481,0.0555402535512671,"C",0.670011433265155,"Jose Rivas","Rk"
210793,13.2063889636241,0.0505451343308281,"OF",0.667518704191548,"Josue Guerrero","Rk"
211204,15.0514891784974,0.0443479518819798,"OF",0.667502717840145,"Edickson Soto","Rk"
196693,7.71517299203222,0.0858264486619526,"IF",0.662165898718736,"Willy Yahn","Rk"
211101,11.2603939207805,0.0585118331215122,"OF",0.658866289975201,"Reynin Reynoso","Rk"
197811,7.5197803885566,0.0871588964054648,"OF",0.65541575987805,"Ryan Vega","Rk"
192505,7.38333048660581,0.0881992049248629,"OF",0.651203878616133,"Dario Unda","Rk"
208994,5.93856251348509,0.109116013807259,"OF",0.64799226921671,"Peterson Plaz","Rk"
198594,6.85548935083188,0.0937526318424673,"SS",0.642720169208496,"Sterling Guzman","Rk"
210335,8.90008033981835,0.0714826213632669,"SS",0.636201073033891,"Yunior Severino","Rk"
183611,8.02597957857235,0.0792625641272086,"OF-1B",0.636159721030258,"Pat McInerney","Rk"
210520,9.72047571440777,0.065382604038499,"OF",0.63555001470097,"Angel Aponte","Rk"
211175,15.0686034741594,0.0421188856420645,"2B",0.634672786513734,"Adonis Santos","Rk"
208226,6.56548763537195,0.0958944467554073,"SS",0.62959380447346,"Agustin Marte","Rk"
183773,7.93221360945872,0.0793211865575688,"3B",0.629192595530361,"Jhoan Herrera","Rk"
210935,11.3053334259501,0.0555615796996102,"C",0.628142184176595,"Edilberto Mendoza","Rk"
210888,12.6303200125018,0.0490991437837966,"3B",0.620137898329189,"Alexis Marquez","Rk"
198554,14.7170696173015,0.0420297141107324,"OF",0.618554228562926,"Jaffe Garcia","Rk"
195620,5.42108492175519,0.113692713707456,"P-OF",0.616337855992919,"Alex Destino","Rk"
209850,5.87638316177568,0.104798529515853,"SS",0.615836314225812,"Nick Allen","Rk"
211258,11.7918584080189,0.0521593060167127,"2B",0.615055151209602,"Frank Veliz","Rk"
211215,13.927552081259,0.0440795870189635,"DH",0.613920743927005,"Antonio Sucre","Rk"
183102,6.90628402771311,0.0887789773117375,"C",0.613132833004757,"Renae Martinez","Rk"
183894,6.10123287318986,0.100489681607831,"IF",0.61311094884208,"Richard Slenker","Rk"
195680,6.90628402771311,0.0883677666912158,"IF",0.610292895664222,"Carson Crites","Rk"
208845,8.49040848034459,0.0717776599361871,"1B",0.609421652621493,"Luis Hidalgo","Rk"
210729,6.39872513569837,0.095240998638231,"OF",0.609420971935463,"Alonso Gaitan","Rk"
208748,7.07542511613218,0.0859267515177491,"2B",0.60796829583633,"Jose Theran","Rk"
210704,14.9357978648948,0.0406437186595052,"IF",0.607046366376022,"Danyeli Espinal","Rk"
210979,6.74930115598263,0.0898847946363932,"OF",0.606659548344669,"Juan Carlos Negret","Rk"
203954,6.8365947285702,0.0886633625180727,"OF",0.606155476808365,"Akil Baddoo","Rk"
209008,6.94012947308453,0.0873164996729808,"OF",0.605987812867029,"Ramiro Rodriguez","Rk"
210579,20.6032765661714,0.0293455085328077,"3B",0.604613628276379,"Jeinser Brete","Rk"
210529,11.7997166552971,0.0509864206856384,"OF",0.601625317358312,"Christopher Arias","Rk"
190132,7.19400296390908,0.0833226012673357,"SS",0.599423040477828,"Oliver Nunez","Rk"
204480,6.26719768811421,0.0955739690285361,"OF",0.59898095773954,"Eduardo Diaz","Rk"
210671,6.87163518867316,0.0869503164155357,"OF",0.59749085394726,"Juan De La Rosa","Rk"
210423,6.51779543239497,0.0913140009492304,"C",0.595165978300604,"Alejandro Kirk","Rk"
198626,11.9159443110421,0.0498878770738828,"OF",0.594461165008503,"Hansel Jimenez","Rk"
208763,9.48230881711813,0.0625330022110235,"C",0.592957238226456,"Juan Fernandez","Rk"
211189,15.8317628572637,0.0372933146169745,"OF",0.590418913177265,"Jesus Severino","Rk"
198628,5.94732638741724,0.0989887109980715,"SS",0.588718172975249,"Melvin Jimenez","Rk"
210996,6.25106309069487,0.0940002973062368,"3B",0.587601789005362,"Oscar Olivares","Rk"
210360,12.7864828416989,0.0459531291436574,"SS",0.587578897317751,"Jose Devers","Rk"
210850,6.53844043157954,0.0897354715710265,"1B",0.586730035466856,"Omar Lebron","Rk"
210626,9.92051359918245,0.0589466435379945,"1B",0.584780978844835,"Freddvil Chevez","Rk"
208642,6.0922515315679,0.0959867815001494,"OF",0.584775616604558,"Jesus Lujano","Rk"
198751,11.1219818398414,0.0521576690947994,"SS",0.580096648480816,"Joel Novas","Rk"
211061,16.2938722154717,0.0355894587552473,"OF",0.5798900931758,"Luigi Pichardo","Rk"
198318,6.81200905985153,0.0850691890655544,"OF",0.57949208662878,"Jean Carlos Arias","Rk"
209004,7.83256877995465,0.0737964041151762,"DH",0.578015410945446,"Raffy Ozuna","Rk"
211098,13.5963507879833,0.0424921848212308,"OF",0.577738650577275,"Joel Reyes","Rk"
210471,7.16388246638152,0.0804711902728133,"SS",0.576486149044259,"Sebastian Espino","Rk"
198879,7.13680906212623,0.0803399360304756,"C",0.57337078351294,"Alvaro Rubi","Rk"
210949,15.6462323983368,0.0364828835489996,"C",0.570819674569105,"Roberto Molina","Rk"
210867,15.9105370264756,0.0358616612444515,"OF",0.570578289060772,"Deybert Lozano","Rk"
190004,7.21610933329236,0.0787507800691831,"OF",0.568274239061286,"Edison Lantigua","Rk"
211263,17.3021766157912,0.0326238503033011,"3B",0.56446361983485,"Dewins Verbel","Rk"
176454,7.18247220196147,0.0783766523449433,"1B",0.562938126750354,"Anthony Villa","Rk"
209293,10.14793199377,0.0551174592434508,"C",0.559328228071928,"David Garcia","Rk"
183279,7.61019449900923,0.0732940717111641,"IF",0.557782141346289,"Laz Rivera","Rk"
209870,10.1774694575818,0.0546746940131553,"3B",0.556450028421519,"Nick Egnatuk","Rk"
208952,6.88335927402833,0.0808340702919974,"3B",0.556409947401878,"Nolan Perez","Rk"
210533,13.2642837361751,0.041914485753644,"OF",0.555965631692204,"Jose Arocha","Rk"
208269,6.56548763537195,0.0841012183430513,"3B",0.55216550915102,"Andres Chaparro","Rk"
211004,7.20019940407892,0.0763523576683503,"SS",0.549752200183677,"Daniel Ozoria","Rk"
